mass,lifetime,type,Z,mass_final,remnant_mass,Ce,Kr,He,Cd,Na,Zr,Os,Ar,Ge,In,Rh,Mn,Pb,Dy,Si,Fe,Hf,N,I,Nb,S,Rb,Br,Xe,Tm,Cs,O,Nd,Ho,W,Ga,V,H,Te,La,Cu,Sb,Cl,Lu,Ti,B,Sm,Th,Ni,Ta,Mo,Au,Al,Pd,Ag,C,Se,Eu,Ne,Pt,Li,Hg,U,Bi,Yb,Co,Sr,Zn,Sn,Be,K,Cr,As,Ru,F,Tl,Ca,P,Pr,Y,Sc,Gd,Er,Ba,Mg,Tb,Re,Ir
17.0,,cc,0.0007006202959780097,17.0,1.74723,5.7101199323139337e-11,3.946879091469942e-09,0.32665001629212265,1.0908372708694879e-10,0.00011472473524481126,7.453545814956889e-10,1.0134090463568258e-10,0.001204878804177864,8.653473434661377e-09,1.4538398599074136e-11,3.0323344546597107e-11,3.967980897895923e-05,9.465582972797728e-09,5.214126673384572e-11,0.009900814737257561,0.009830110261939308,1.57494815695772e-11,0.00014585425466980752,1.1387308665901341e-10,3.42131298118309e-11,0.00779724222498602,6.050533771898482e-10,7.650800477552601e-10,6.216891764577843e-10,5.8401129762003885e-12,4.582846263334463e-11,0.09716476510823935,6.125558177301566e-11,1.238155430128429e-11,1.4536596303491105e-11,4.758342255210037e-09,1.2775920308245651e-06,0.5153273854051362,4.969452833813136e-10,3.167883800778481e-11,2.070825823768404e-06,3.182884158090629e-11,1.9927390237969893e-05,5.271888974920621e-12,1.663212590237708e-05,7.275030305970652e-08,2.6131686900149942e-11,5.363583139324857e-20,0.0003676712983281069,2.6628006060538516e-12,1.5742511032422308e-10,4.0156509276675644e-11,8.422666833630874e-05,9.819375103669695e-11,4.0368995271022904e-11,0.013505019593162422,4.603446455955213e-09,1.199345430371008e-11,0.014344769114069117,2.1757137293750577e-10,7.614701636489633e-09,1.2830076110765454e-10,0.0,8.578441817453485e-11,3.096454480071489e-11,1.0226798148795269e-05,1.564535359806776e-09,5.605898813789233e-06,2.731588347559164e-10,7.562626329512606e-13,1.4166557156503377e-05,0.0001477763973363527,4.104388907719712e-10,1.304253588036796e-10,1.295817087650309e-06,4.225907818710962e-11,0.0007400764087294503,2.6630703800031076e-05,1.2849403747647149e-11,2.605290711129847e-10,2.0698797661015016e-08,4.392823080660103e-11,3.55067230411263e-11,3.2970852573008056e-10,0.00253664888410433,8.170515912847305e-12,8.29404101681203e-12,1.072333090972984e-10
17.0,,cc,0.0002640369638765966,17.0,1.53418,3.370597808586935e-11,1.2120143451818268e-09,0.3248745663016898,3.926928543071107e-11,6.692693953505213e-06,3.451734663923413e-10,3.8275685350017004e-11,0.004542363519127987,2.406553289770604e-09,4.77371972517461e-12,9.988025206552256e-12,1.5191564365807955e-05,8.385317429014433e-09,5.223031821138484e-11,0.01737126385797843,0.0037165026718919527,1.4226733532395954e-11,6.029931164335289e-05,3.7837179017989345e-11,7.597721944261604e-12,0.016860328921647866,1.705433659514982e-10,2.2323678925527388e-10,2.1523389642450257e-10,5.9283503881462475e-12,1.4236167238465209e-11,0.10827531031009024,8.474056338428872e-11,6.246749283258178e-12,7.082831689493346e-12,2.5772807390749404e-09,7.84948298893948e-07,0.5090347661880068,1.6416019325195819e-10,7.476271998510263e-12,3.5290188299100853e-06,9.20717427203989e-12,0.00017436126891428967,2.909800191648422e-12,1.2213870431700357e-05,2.5789648657491162e-08,1.048032603508899e-10,0.0,0.00015162807598303874,2.243810602994215e-12,5.125227113725622e-11,1.6921120250979253e-11,0.00013283291800887374,3.413505394476335e-11,1.3578271310541568e-11,0.009859041835479787,1.3380260471155101e-09,3.980164000356915e-12,0.0010305784691662001,1.9001467106173483e-10,6.764405367448994e-09,1.8544566663778576e-10,0.0,5.0761485650292063e-11,2.6454484792917538e-11,7.07825385268935e-06,3.7574735772173733e-10,6.135545929022839e-06,9.156923784189911e-11,1.8893728234261097e-13,0.00019634764532368794,7.436332389747196e-05,1.0141848282212001e-10,4.378715774527312e-11,4.872059806722178e-08,1.6032664288088184e-11,0.0018177585464063458,0.00011322322385751289,5.9350102354740965e-12,5.924289821037617e-11,1.6312358478244282e-07,1.6063401099974005e-11,4.4161240723091304e-11,7.857718504418129e-11,0.0016624352927940452,3.933027799366604e-12,3.012462320135628e-12,4.951654681096767e-11
17.0,,cc,0.00010009901622281853,17.0,1.72448,4.4128482041855205e-12,4.0064360493128875e-10,0.3309803607340372,1.1787465173035028e-11,7.846999643874644e-05,7.008416734749454e-11,1.137265664278532e-11,0.0011319157903174491,1.8269927963172447e-09,1.5853434122046254e-12,3.3856457914362325e-12,3.4981525997150996e-05,9.121534978841964e-09,6.231259164990782e-12,0.007910158672176136,0.009736106143620641,3.0110844671736212e-12,2.694574063599799e-05,1.2890166750460868e-11,2.2307783957600133e-12,0.006915814317797365,5.8793284942182e-11,7.35740583626613e-11,7.356612082600132e-11,7.358374706720295e-13,5.6566519503100385e-12,0.09631290682804905,6.754292488897267e-12,1.4972321727836436e-12,1.65567456950729e-12,2.1421435080442435e-09,1.0773332168070221e-06,0.5167725912704642,5.634437060080442e-11,2.3579258185646054e-12,2.1471131588319086e-06,3.2034588675213675e-12,1.3565057032428355e-05,6.598687966105246e-13,1.527340173755132e-05,4.668832714041813e-08,4.117748855685436e-12,5.76031454248366e-21,0.0003424878681537519,3.363336239944696e-13,1.5860317684766215e-11,1.62432440925088e-11,6.731162016088486e-05,1.0494286282889223e-11,4.536663890983744e-12,0.011298357005195242,4.560263087606838e-10,1.3838546903804257e-12,0.014540859492835595,2.5430016981418638e-11,6.076194159020445e-09,9.870534030920059e-11,0.0,5.1747632813809276e-11,4.49093634782973e-12,9.077268728004023e-06,8.099844064228255e-11,5.797807028369575e-06,2.4122466992940342e-11,3.588467037456008e-13,1.0760522260453324e-05,0.0001236570625418971,3.166739986592928e-11,1.398551538671024e-11,1.3054285549689962e-06,1.864202331573655e-11,0.0007654220310812476,2.0538351558572146e-05,1.294410926763868e-12,1.1793706531758001e-11,2.0258884803921567e-08,5.063217788985253e-12,4.5402832113080274e-12,2.220904820261438e-11,0.0028815105475951067,9.591752032009386e-13,9.244968420060332e-13,1.2414333521870287e-11
17.0,,cc,3.8125610429710555e-05,17.0,1.74906,2.0710543743533187e-12,1.3086289107425507e-10,0.33269716410922867,9.521675385254941e-12,2.472254169251207e-05,1.6600717726251628e-10,3.846126205991237e-12,0.0024129016782860595,1.4412039520186954e-09,7.264752205437829e-13,1.35685406932294e-12,2.7559874997868982e-05,8.827132622644901e-09,2.2688378224555337e-12,0.01287087032012453,0.008198086716884335,1.2261202260319692e-12,1.363336948411049e-05,4.455994187899238e-12,7.592712318060395e-13,0.0119205576044493,1.741923448653001e-11,2.350792803591123e-11,2.6034910635016598e-11,2.6299952658655793e-13,1.8243334509217136e-12,0.09001320234490465,3.6049548421277636e-12,5.185136129313997e-13,4.4987377827202786e-13,2.811290976162781e-09,9.676829165939936e-07,0.5192420963104897,1.930519692556656e-11,7.794066398530189e-13,2.834402338478809e-06,1.0452116394137016e-12,6.56068412832258e-05,2.1884458925154778e-13,1.586683219906445e-05,6.03161162525064e-08,5.180084309557312e-12,0.0,0.0002764498673432589,9.775622486220522e-14,1.0573887904614404e-11,7.1387730854622725e-12,3.768770974117005e-05,6.520981001826772e-12,1.8988993465320824e-12,0.013521176242251296,1.6109879128761897e-10,4.713145550372633e-13,0.00617790378166854,9.2963766626844e-12,5.784715555893604e-09,5.738652109312607e-11,0.0,4.6171383534391974e-11,1.5757422165453409e-12,6.136743046658108e-06,2.376675798344233e-11,8.165022727254844e-06,1.2171609618816937e-11,3.3810112688135943e-13,6.793636720097253e-05,0.00012568637572503728,1.0061806026382636e-11,7.889496647419767e-12,2.980590048875676e-07,1.71284701139733e-11,0.001207218986183633,5.03801077179505e-05,5.333946628863532e-13,4.141174248931542e-12,6.626935782318992e-08,1.7416289815578581e-12,1.6196994414770502e-12,6.0969448440555134e-12,0.0010147951273823121,3.316431642902011e-13,3.083357484850115e-13,4.36213112109811e-12
17.0,,cc,5.59474797847092e-06,17.0,1.65067,1.0367263196504342e-11,1.5921444128180187e-11,0.33468737339023924,4.490199051033498e-12,3.0265360116695648e-06,1.4602009240794224e-10,4.747471062254835e-12,0.0027464691613966214,1.096945000205221e-09,1.9086917800320927e-13,3.150339461070939e-13,2.0368641497707065e-05,8.454090178528967e-09,3.0967622691022995e-11,0.016011704745418853,0.005834229619273285,7.34866733596841e-12,4.641824757171811e-06,6.463317942867865e-13,4.092152556495951e-13,0.011899091415325622,2.044356333468627e-12,2.747025440198367e-12,5.7390472418014336e-12,3.5760453387867744e-12,2.9059118541330463e-13,0.09148203486862294,6.607708434179212e-11,2.180486053788667e-12,2.98231434205923e-12,2.3820468385265023e-09,7.844357180411131e-07,0.5234261103668628,2.7738230268031246e-12,3.49148609743878e-13,2.691252321762579e-06,1.3083059651463612e-13,0.0001150943396226415,9.48576412130041e-13,1.2873387482059477e-05,2.3948128419937546e-08,6.564770420598164e-11,0.0,0.00021235383653286498,1.1987734643792269e-12,6.250139973536303e-12,4.4089025384169864e-12,0.0001025308596531575,3.315297149777872e-12,4.26383431719821e-13,0.010014181528444563,3.367750253594132e-11,6.608620702011097e-14,0.001071232287011876,9.09624263730078e-11,3.6759955385674813e-09,8.328914174104016e-11,0.0,4.3333161773184895e-11,1.2192710040112501e-11,6.696383490354302e-06,4.397382817360758e-12,5.875115729110001e-06,4.788673446984331e-12,1.605399063020992e-13,0.0001040354816790049,8.583407301817083e-05,1.4144200430898287e-12,2.9280144475361463e-12,5.35434445672873e-08,1.116585219029104e-11,0.0009056804180259794,0.00010077377970243652,1.725762622863669e-12,1.5304511662724041e-12,1.028996053899421e-07,2.009602829569759e-12,2.2622123832115145e-11,2.543345214416525e-12,0.0011440066895428013,1.211531708550145e-12,3.914036638732765e-13,1.0206380343637148e-11
17.0,,cc,0.0,17.0,1.65067,1.0367263196504342e-11,1.5921444128180187e-11,0.33468737339023924,4.490199051033498e-12,3.0265360116695648e-06,1.4602009240794224e-10,4.747471062254835e-12,0.0027464691613966214,1.096945000205221e-09,1.9086917800320927e-13,3.150339461070939e-13,2.0368641497707065e-05,8.454090178528967e-09,3.0967622691022995e-11,0.016011704745418853,0.005834229619273285,7.34866733596841e-12,4.641824757171811e-06,6.463317942867865e-13,4.092152556495951e-13,0.011899091415325622,2.044356333468627e-12,2.747025440198367e-12,5.7390472418014336e-12,3.5760453387867744e-12,2.9059118541330463e-13,0.09148203486862294,6.607708434179212e-11,2.180486053788667e-12,2.98231434205923e-12,2.3820468385265023e-09,7.844357180411131e-07,0.5234261103668628,2.7738230268031246e-12,3.49148609743878e-13,2.691252321762579e-06,1.3083059651463612e-13,0.0001150943396226415,9.48576412130041e-13,1.2873387482059477e-05,2.3948128419937546e-08,6.564770420598164e-11,0.0,0.00021235383653286498,1.1987734643792269e-12,6.250139973536303e-12,4.4089025384169864e-12,0.0001025308596531575,3.315297149777872e-12,4.26383431719821e-13,0.010014181528444563,3.367750253594132e-11,6.608620702011097e-14,0.001071232287011876,9.09624263730078e-11,3.6759955385674813e-09,8.328914174104016e-11,0.0,4.3333161773184895e-11,1.2192710040112501e-11,6.696383490354302e-06,4.397382817360758e-12,5.875115729110001e-06,4.788673446984331e-12,1.605399063020992e-13,0.0001040354816790049,8.583407301817083e-05,1.4144200430898287e-12,2.9280144475361463e-12,5.35434445672873e-08,1.116585219029104e-11,0.0009056804180259794,0.00010077377970243652,1.725762622863669e-12,1.5304511662724041e-12,1.028996053899421e-07,2.009602829569759e-12,2.2622123832115145e-11,2.543345214416525e-12,0.0011440066895428013,1.211531708550145e-12,3.914036638732765e-13,1.0206380343637148e-11
20.0,,cc,0.02865003477107615,20.0,1.57645,1.325590030151627e-08,1.776807944180139e-06,0.3534792728871472,1.0371882726184694e-08,0.0011289083808495109,1.546121675789954e-07,6.169046687527649e-09,0.0017291932987942066,4.863942074138807e-06,1.0991945092015383e-09,1.8678919100824764e-09,7.557066906215144e-05,3.414650596654825e-08,3.3092276027150035e-09,0.010924295263399292,0.008417812527987277,1.880637906375264e-09,0.004887801482341894,6.052308051379893e-09,7.3933091070939106e-09,0.008680567789595382,4.2463097502924244e-07,5.293507494483963e-07,3.6329786333252824e-08,3.5643022110288195e-10,2.5589367955687154e-09,0.10290246222904925,8.343127138906453e-09,6.873051067790953e-10,1.9647524988398e-09,1.954943536940492e-06,2.7553548040415667e-06,0.45790089911542564,2.9074677138770758e-08,5.355934605437063e-09,4.257181704937431e-05,2.193035544181225e-09,6.148217905886759e-05,3.553010684694318e-10,2.1784813458861072e-05,9.981819356204424e-08,2.1773149040222974e-09,0.0,0.0009115059258394827,2.711485761430343e-10,1.6005400696391303e-08,1.7691758645863584e-09,0.0006111797129217768,7.981691367841703e-09,2.5049949656825098e-09,0.015961505790143597,2.491692751939773e-06,6.637412442227476e-10,0.024238796540297605,1.1663465390763454e-08,2.1093254503068085e-08,6.732258712354568e-09,0.0,1.4907061885467242e-09,2.7730540965232004e-09,6.447400202458267e-05,2.9880392215398227e-07,2.17200333269104e-05,2.6612986639382748e-08,1.0586776164202883e-11,5.226608444083795e-05,0.00013977480995790715,2.8749128153911707e-07,9.625218266837823e-09,2.6974225922799897e-06,3.2655812804806893e-09,0.0007639571580938529,9.206531857323914e-05,1.6487321933069361e-09,5.595935636725821e-08,5.133424340043043e-07,2.8555782137535925e-09,2.342949057049266e-09,5.4746563610162e-08,0.006870863650056587,4.701053814275751e-10,5.440411864162987e-10,5.50272884433239e-09
20.0,,cc,0.02322040452907957,20.0,1.46105,9.971862699883218e-09,1.2095045889869708e-06,0.34410316857211437,8.417921726958646e-09,0.0011269138759206967,8.264444318583307e-08,4.736777978256589e-09,0.0008441337670148525,4.5318931223181464e-06,8.448678592908443e-10,1.503645028440122e-09,5.9913317636651486e-05,3.0311382251961413e-08,2.6264882099579538e-09,0.007180332219462267,0.007305358717726732,1.5971593321088842e-09,0.003828951693596455,4.809759991801046e-09,5.8045358555905265e-09,0.004781878304866242,2.9817492360678464e-07,4.4658300497061596e-07,2.9071516995299085e-08,2.5770175765078383e-10,2.0386052068752543e-09,0.117865729666459,6.428014531567322e-09,5.376523481642704e-10,1.3381314098155506e-09,2.081104916945134e-06,2.218369864528466e-06,0.45743583865046294,2.3181648367356296e-08,4.155861146397181e-09,3.938448509759183e-05,1.6533029108984058e-09,3.4210405659435946e-05,2.610288608578156e-10,1.6980934734707202e-05,5.6707279538485194e-08,1.7193918749443741e-09,0.0,0.0008052232731627195,1.7953291313693602e-10,1.2954854509020199e-08,1.4499634553197456e-09,0.0008038642965216477,6.368092044047802e-09,1.985495402921956e-09,0.012330457226541958,1.9825351489701412e-06,5.075077067471459e-10,0.03182399488644179,9.129138635143847e-09,1.8300357841193813e-08,5.6899463022447335e-09,0.0,1.2320223097856136e-09,2.1178142775076256e-09,5.5821392257921836e-05,3.636112670890207e-07,2.0750588895271844e-05,2.1059442417181126e-08,7.217345103147698e-12,2.332696026473991e-05,9.780903988629347e-05,2.683328883243118e-07,7.998730240925189e-09,3.025716127396643e-06,2.382756304968728e-09,0.0004906754125773034,9.608095388358024e-05,1.176177723118084e-09,5.286480625925417e-08,3.367013773703473e-07,2.209146418756186e-09,1.8156400173688371e-09,4.327490445791159e-08,0.008812052462518103,3.578368785718717e-10,3.9768433487333424e-10,4.332273402754741e-09
20.0,,cc,0.018846084510616166,20.0,1.69746,7.071489312412377e-09,6.281517756551824e-07,0.3414478422667017,6.392353738879958e-09,0.0010178641871565366,5.5980639845617056e-08,3.7139243241648425e-09,0.0005630236191260886,2.8165735466224903e-06,6.70587852833541e-10,1.1701545250003552e-09,6.119970233639702e-05,2.5081469566519185e-08,2.0270533925892254e-09,0.006798413225705285,0.009051791172154247,1.085957468198403e-09,0.003178085172877644,3.854475936126898e-09,3.843411898020711e-09,0.0035233234840628676,1.3124364159291552e-07,2.3385934411289362e-07,2.297928648154846e-08,2.1651093236239342e-10,1.5959806671642296e-09,0.11601941277003083,4.730817689785134e-09,4.3486914930933077e-10,9.794314942079077e-10,1.3923422650626634e-06,1.9856229791056323e-06,0.4688081631813945,1.8456131881148736e-08,3.003407341276129e-09,2.5357464045973947e-05,1.2561737332632518e-09,2.311597188149841e-05,2.1467217118498306e-10,1.748246964628953e-05,6.151182349553668e-08,1.3381601679329755e-09,0.0,0.0007658167117788022,1.4433016127816142e-10,9.479312707416566e-09,1.222283901578688e-09,0.0006700217565430808,4.981512948476004e-09,1.5849548751156943e-09,0.014070714228735463,1.145483850875343e-06,4.159761432019818e-10,0.026463350442069784,7.295941208160178e-09,1.565571461665976e-08,4.330208266175077e-09,0.0,9.87638874167192e-10,1.5664856298633959e-09,4.75353694077434e-05,2.530721746817655e-07,1.5909581948734983e-05,1.6142576931944964e-08,5.740460067291207e-12,1.1697361677668781e-05,0.00012048038141154178,1.6015318092461482e-07,6.187222647785499e-09,3.0587120694723243e-06,1.843634817899592e-09,0.00038674581779359594,9.943920352038569e-05,9.243580399223276e-10,3.4972905400015516e-08,2.1463359730398078e-07,1.7258029213431576e-09,1.3846446067048617e-09,3.093337700668869e-08,0.006800597075597157,2.953967045011239e-10,3.2454457140921424e-10,3.5017926473593274e-09
20.0,,cc,0.015303226470930074,20.0,1.84937,5.0810241297409526e-09,5.820915802922543e-07,0.3389127905753133,4.773976495581697e-09,0.00043815944680708057,5.211366767985464e-08,2.909818099977797e-09,0.001043987417516637,2.2915166030049647e-06,5.088609045526244e-10,8.87666158144373e-10,6.791995649737779e-05,2.148052216369349e-08,1.5463801697241362e-09,0.012204260127609896,0.01042054518217825,7.781775894280255e-10,0.002505554738320377,3.041371015771904e-09,3.2413750927653753e-09,0.006985475403333108,1.326579848743542e-07,2.1957474754319822e-07,1.8165098621921113e-08,1.6521685473176415e-10,1.302064997192935e-09,0.10891008539648486,3.451801397527248e-09,3.3804170984698603e-10,7.240082520551628e-10,1.153005708341804e-06,2.2214830559600414e-06,0.4745240341071908,1.4369501168829954e-08,2.1270071617348817e-09,1.9407276772211218e-05,1.07266634822042e-09,3.755720875804311e-05,1.5974420722586486e-10,1.8300263406834916e-05,1.0051427966963131e-07,9.80920607163498e-10,7.43781345330713e-20,0.0007826680947162716,1.0400600585213847e-10,7.2401244474709695e-09,9.466723744575258e-10,0.0004887643018451701,3.799422499384319e-09,1.2176161378420474e-09,0.015369809753160085,9.853161019755236e-07,3.3086014094276616e-10,0.020187029320745342,5.7878516338000384e-09,1.3439089629395786e-08,3.23346572543212e-09,1.1579708252551012e-21,7.967216564934661e-10,1.1746109694264056e-09,4.341794196675267e-05,1.3673445494729385e-07,1.3865886748834616e-05,1.2348315623204263e-08,5.0002121138494924e-12,2.025776460651779e-05,0.00014051447800985422,1.7968081548684537e-07,4.467821778087041e-09,2.395492608245554e-06,1.2405238826420902e-09,0.0005297699683151494,0.00010002683102459805,6.274823518522498e-10,2.6503157190687044e-08,2.237409941142539e-07,1.3219685046744935e-09,1.1090137918077776e-09,2.2379613820567113e-08,0.006224340422343467,2.2649571943232823e-10,2.4693523034737634e-10,2.7773746696395666e-09
20.0,,cc,0.009892250062533043,20.0,1.53132,2.8213036340442308e-09,2.1440850131140937e-07,0.3266852211961007,2.8866936889913084e-09,0.0008064842749996211,2.6955888563773914e-08,1.787484671346301e-09,0.0023187315254798936,1.1450201638666109e-06,3.103877483393507e-10,5.573381530244717e-10,4.2044477461302055e-05,1.730237786349647e-08,9.658995553553367e-10,0.012465470190614596,0.006313001633034954,4.3163916424996264e-10,0.00169088532585978,1.9147822150798e-09,1.6178849814929924e-09,0.012925446698951959,3.348745010471782e-08,8.013409729336368e-08,1.1228174671931074e-08,1.026884433538293e-10,7.782418667712039e-10,0.11800053786735162,1.965729548619609e-09,2.1165724892087578e-10,3.8539579439353544e-10,5.849822510325589e-07,2.1332447148361443e-06,0.4718924238991092,9.028636372496573e-09,1.2675659007573903e-09,1.0046998486085632e-05,5.902598344873592e-10,0.00011872120801270041,9.946401150488285e-11,1.7283920670020815e-05,9.060187734044881e-08,5.942413859571989e-10,0.0,0.00046276063042946226,6.335045763963641e-11,4.252428977057376e-09,5.786769817875453e-10,0.00037977971354747605,2.326611051791466e-09,7.655365732689073e-10,0.01600274383442672,4.239826018968329e-07,2.0782806351076528e-10,0.02417490150893296,3.6222477025970453e-09,1.1631705682268576e-08,1.7210845604558634e-09,0.0,5.526978647093349e-10,6.855591628638322e-10,2.4920676518300173e-05,1.0769537400615529e-07,8.753421089108697e-06,7.244768711136909e-09,3.124143143960478e-12,0.00012028370354567843,8.126848805653679e-05,4.2011827591360076e-08,2.8673187796853917e-09,2.590759058037716e-06,7.555364000025992e-10,0.0012464155193007836,9.739461618264002e-05,4.091651379524687e-10,1.571666193794034e-08,2.0462913429654963e-07,8.230958899065879e-10,6.44275708929929e-10,1.2815510799905572e-08,0.004106142398915354,1.4428426936846597e-10,1.5368180075674064e-10,1.7547058046379059e-09
